3,4,1,35788.54
3,4,2,83348.04
3,4,3,122647.26
3,4,4,158822.78
3,4,5,177071.36
3,4,6,146206.13
3,4,7,14.00
3,5,0,8.00
3,5,1,39622.58
3,5,2,94219.61
3,5,3,67062.41
3,5,4,87953.37
3,5,5,97221.03
3,5,6,80297.54
3,5,7,15.00
3,6,0,9.00
3,6,1,16150.53
3,6,2,37280.08
3,6,3,59528.55
3,6,4,77675.04
3,6,5,79785.90
3,6,6,64695.62
3,6,7,16.00
3,7,0,10.00
3,7,1,11.00
3,7,2,12.00
3,7,3,13.00
3,7,4,14.00
3,7,5,15.00
3,7,6,16.00
3,7,7,17.00
4,0,0,4.00
4,0,1,5.00
4,0,2,6.00
4,0,3,7.00
4,0,4,8.00
4,0,5,9.00
4,0,6,10.00
4,0,7,11.00
4,1,0,5.00
4,1,1,6918.11
4,1,2,15306.35
4,1,3,23110.14
4,1,4,29261.17
4,1,5,32128.73
4,1,6,26242.83
4,1,7,12.00
4,2,0,6.00
4,2,1,15237.83
4,2,2,34263.62
4,2,3,52328.89
4,2,4,66732.66
4,2,5,73520.23
4,2,6,60198.56
4,2,7,13.00
4,3,0,7.00
4,3,1,20789.45
4,3,2,47091.22
4,3,3,72164.75
4,3,4,92263.13
4,3,5,101816.80
4,3,6,83582.10
4,3,7,14.00
4,4,0,8.00
4,4,1,26479.16
4,4,2,60465.92
4,4,3,92783.12
4,4,4,119074.68
4,4,5,131656.98
4,4,6,108225.70
4,4,7,15.00
4,5,0,9.00
4,5,1,29689.42
4,5,2,68578.38
4,5,3,108525.12
4,5,4,140974.17
4,5,5,156024.79
4,5,6,128042.75
4,5,7,16.00
4,6,0,10.00
4,6,1,25331.22
4,6,2,58737.07
4,6,3,92976.69
4,6,4,120994.76
4,6,5,132299.17
4,6,6,107723.59
4,6,7,17.00
4,7,0,11.00
4,7,1,12.00
4,7,2,13.00
4,7,3,14.00
4,7,4,15.00
4,7,5,16.00
4,7,6,17.00
4,7,7,18.00
5,0,0,5.00
5,0,1,6.00
5,0,2,7.00
5,0,3,8.00
5,0,4,9.00
5,0,5,10.00
5,0,6,11.00
5,0,7,12.00
5,1,0,6.00
5,1,1,8773.29
5,1,2,19448.40
5,1,3,29400.52
5,1,4,37164.89
5,1,5,40577.46
5,1,6,32853.14
5,1,7,13.00
5,2,0,7.00
5,2,1,19349.65
5,2,2,43607.71
5,2,3,66739.67
5,2,4,85029.97
5,2,5,93224.18
5,2,6,75734.54
5,2,7,14.00
5,3,0,8.00
5,3,1,28420.60
5,3,2,64765.66
5,3,3,99928.71
5,3,4,128001.64
5,3,5,140801.05
5,3,6,114797.26
5,3,7,15.00
5,4,0,9.00
5,4,1,35886.26
5,4,2,82485.57
5,4,3,128119.74
5,4,4,164935.40
5,4,5,181958.80
5,4,6,148739.91
5,4,7,16.00
5,5,0,10.00
5,5,1,39686.02
5,5,2,91915.72
5,5,3,144359.67
5,5,4,187096.26
5,5,5,206834.95
5,5,6,169090.39
5,5,7,17.00
5,6,0,11.00
5,6,1,32757.46
5,6,2,76253.96
5,6,3,120460.14
5,6,4,156736.00
5,6,5,172997.83
5,6,6,140973.25
5,6,7,18.00
5,7,0,12.00
5,7,1,13.00
5,7,2,14.00
5,7,3,15.00
5,7,4,16.00
5,7,5,17.00
5,7,6,18.00
5,7,7,19.00
6,0,0,6.00
6,0,1,7.00
6,0,2,8.00
6,0,3,9.00
6,0,4,10.00
6,0,5,11.00
6,0,6,12.00
6,0,7,13.00
6,1,0,7.00
6,1,1,7713.48
6,1,2,17168.04
6,1,3,26059.99
6,1,4,32989.67
6,1,5,35923.60
6,1,6,28915.82
6,1,7,14.00
6,2,0,8.00
6,2,1,17115.99
6,2,2,38746.15
6,2,3,59574.56
6,2,4,76051.50
6,2,5,83208.69
6,2,6,67244.13
6,2,7,15.00
6,3,0,9.00
6,3,1,25691.78
6,3,2,58884.42
6,3,3,91410.45
6,3,4,117455.65
6,3,5,129050.92
6,3,6,104745.28
6,3,7,16.00
6,4,0,10.00
6,4,1,32500.23
6,4,2,75160.26
6,4,3,117555.75
6,4,4,151871.42
6,4,5,167440.58
6,4,6,136348.58
6,4,7,17.00
6,5,0,11.00
6,5,1,35677.12
6,5,2,83056.43
6,5,3,130885.06
6,5,4,169990.91
6,5,5,187864.67
6,5,6,153125.62
6,5,7,18.00
6,6,0,12.00
6,6,1,29041.04
6,6,2,67966.10
6,6,3,107770.58
6,6,4,140585.73
6,6,5,155480.35
6,6,6,126546.95
6,6,7,19.00
6,7,0,13.00
6,7,1,14.00
6,7,2,15.00
6,7,3,16.00
6,7,4,17.00
6,7,5,18.00
6,7,6,19.00
6,7,7,20.00
7,0,0,7.00
7,0,1,8.00
7,0,2,9.00
7,0,3,10.00
7,0,4,11.00
7,0,5,12.00
7,0,6,13.00
7,0,7,14.00
7,1,0,8.00
7,1,1,9.00
7,1,2,10.00
7,1,3,11.00
7,1,4,12.00
7,1,5,13.00
7,1,6,14.00
7,1,7,15.00
7,2,0,9.00
7,2,1,10.00
7,2,2,11.00
7,2,3,12.00
7,2,4,13.00
7,2,5,14.00
7,2,6,15.00
7,2,7,16.00
7,3,0,10.00
7,3,1,11.00
7,3,2,12.00
7,3,3,13.00
7,3,4,14.00
7,3,5,15.00
7,3,6,16.00
7,3,7,17.00
7,4,0,11.00
7,4,1,12.00
7,4,2,13.00
7,4,3,14.00
7,4,4,15.00
7,4,5,16.00
7,4,6,17.00
7,4,7,18.00
7,5,0,12.00
7,5,1,13.00
7,5,2,14.00
7,5,3,15.00
7,5,4,16.00
7,5,5,17.00
7,5,6,18.00
7,5,7,19.00
7,6,0,13.00
7,6,1,14.00
7,6,2,15.00
7,6,3,16.00
7,6,4,17.00
7,6,5,18.00
7,6,6,19.00
7,6,7,20.00
7,7,0,14.00
7,7,1,15.00
7,7,2,16.00
7,7,3,17.00
7,7,4,18.00
7,7,5,19.00
7,7,6,20.00
7,7,7,21.00
